account_id,customer_id,account_type,open_date,interest_rate,credit_limit,current_balance
200376,100217,credit_card,2022-10-28 20:02:22.978994,15.4,10000.0,5746.01
200377,100218,loan,2022-06-20 20:02:22.979582,9.14,100000.0,72946.79
200378,100218,credit_card,2025-03-18 20:02:22.979836,19.24,20000.0,7325.85
200379,100218,savings,2019-08-12 20:02:22.979975,,,46465.97
200380,100219,savings,2021-03-23 20:02:22.980387,,,34410.7
200381,100219,savings,2022-10-10 20:02:22.980515,,,26350.19
200382,100220,savings,2025-09-14 20:02:22.980853,,,19171.42
200383,100221,savings,2019-02-23 20:02:22.981206,,,44839.03
200384,100221,savings,2022-01-16 20:02:22.981801,,,44414.36
200385,100222,loan,2019-11-14 20:02:22.982541,9.87,50000.0,34468.26
200386,100222,credit_card,2024-10-20 20:02:22.982804,18.67,10000.0,8708.48
200387,100223,savings,2025-10-29 20:02:22.983338,,,5617.02
200388,100223,savings,2020-01-01 20:02:22.984066,,,13046.06
200389,100223,credit_card,2019-01-16 20:02:22.984344,17.46,10000.0,5780.61
200390,100224,savings,2020-05-13 20:02:22.984772,,,10659.01
200391,100224,credit_card,2023-12-17 20:02:22.984988,17.74,5000.0,2970.04
200392,100224,credit_card,2025-08-28 20:02:22.985229,18.02,5000.0,1294.51
200393,100225,savings,2019-07-19 20:02:22.985610,,,38147.24
200394,100225,loan,2022-05-02 20:02:22.985827,9.8,50000.0,27411.76
200395,100225,credit_card,2020-05-10 20:02:22.986040,19.29,20000.0,13180.87
200396,100226,credit_card,2021-03-15 20:02:22.986452,19.34,20000.0,10203.78
200397,100227,savings,2022-12-25 20:02:22.986791,,,3820.9
200398,100227,credit_card,2021-10-14 20:02:22.986989,19.72,5000.0,2545.18
200399,100227,credit_card,2019-10-27 20:02:22.987196,18.94,5000.0,1559.33
200400,100228,loan,2023-08-10 20:02:22.987613,7.74,50000.0,30886.49
200401,100228,savings,2019-01-27 20:02:22.987756,,,32800.54
200402,100228,credit_card,2022-01-23 20:02:22.987972,21.99,30000.0,8257.57
200403,100229,credit_card,2020-05-06 20:02:22.988372,18.74,10000.0,2405.37
200404,100229,savings,2018-08-06 20:02:22.988509,,,575.11
200405,100230,credit_card,2019-10-23 20:02:22.988881,19.28,30000.0,16042.97
200406,100230,credit_card,2025-10-31 20:02:22.989088,21.11,5000.0,1247.52
200407,100231,loan,2019-12-26 20:02:22.989472,7.55,50000.0,40213.8
200408,100231,loan,2019-03-31 20:02:22.989710,6.53,20000.0,14897.94
200409,100232,credit_card,2023-08-23 20:02:22.990104,17.29,20000.0,14726.13
200410,100232,savings,2020-03-01 20:02:22.990251,,,44766.06
200411,100233,loan,2019-05-22 20:02:22.990656,9.76,100000.0,69957.65
200412,100233,credit_card,2019-04-13 20:02:22.990865,15.02,10000.0,2773.86
200413,100234,savings,2019-12-16 20:02:22.991176,,,34759.41
200414,100234,savings,2024-05-26 20:02:22.991304,,,33649.99
200415,100235,credit_card,2019-07-20 20:02:22.991692,19.73,20000.0,8411.8
200416,100236,savings,2022-09-19 20:02:22.992006,,,15983.81
200417,100236,loan,2022-10-11 20:02:22.992199,6.72,50000.0,45345.95
200418,100237,savings,2022-08-29 20:02:22.992506,,,49111.59
200419,100237,savings,2021-04-26 20:02:22.992624,,,17498.67
200420,100238,credit_card,2020-08-01 20:02:22.992985,18.65,30000.0,12933.1
200421,100238,savings,2023-05-01 20:02:22.993119,,,35394.32
200422,100239,savings,2021-05-21 20:02:22.993405,,,34668.33
200423,100239,savings,2025-02-21 20:02:22.993521,,,47001.08
200424,100239,savings,2022-05-28 20:02:22.993657,,,39602.42
200425,100240,savings,2023-03-22 20:02:22.993948,,,30118.36
200426,100241,loan,2022-11-08 20:02:22.994308,11.61,20000.0,16305.22
200427,100242,savings,2021-04-22 20:02:22.994645,,,36290.15
200428,100242,credit_card,2021-06-29 20:02:22.994885,21.71,30000.0,13535.74
200429,100243,credit_card,2019-01-15 20:02:22.995297,17.2,5000.0,2342.24
200430,100243,savings,2024-03-12 20:02:22.995433,,,26855.24
200431,100243,savings,2019-12-17 20:02:22.995546,,,10867.64
200432,100244,savings,2024-11-14 20:02:22.995863,,,17712.23
200433,100244,savings,2025-08-14 20:02:22.995981,,,16364.31
200434,100245,savings,2020-01-04 20:02:22.996266,,,43617.49
200435,100245,loan,2022-02-16 20:02:22.996463,6.87,100000.0,97369.99
200436,100245,savings,2022-10-02 20:02:22.996597,,,3343.53
200437,100246,credit_card,2021-08-09 20:02:22.996957,18.76,10000.0,4356.31
200438,100246,savings,2023-04-07 20:02:22.997090,,,26923.63
200439,100247,credit_card,2018-08-31 20:02:22.997446,18.16,5000.0,2601.02
200440,100248,credit_card,2025-03-20 20:02:22.998172,20.55,10000.0,7554.92
200441,100248,credit_card,2018-09-06 20:02:22.998591,19.42,20000.0,9817.74
200442,100249,savings,2018-08-12 20:02:22.999165,,,41322.81
200443,100249,savings,2023-01-02 20:02:22.999301,,,35155.88
200444,100250,credit_card,2019-11-11 20:02:22.999776,18.73,5000.0,2033.18
200445,100250,savings,2024-04-15 20:02:22.999929,,,42670.25
200446,100251,loan,2019-01-25 20:02:23.000327,8.4,20000.0,17270.69
200447,100252,savings,2024-04-08 20:02:23.000651,,,13228.35
200448,100252,savings,2022-02-25 20:02:23.000821,,,45108.21
200449,100253,savings,2025-03-04 20:02:23.001153,,,25216.56
200450,100253,savings,2019-12-16 20:02:23.001276,,,17847.26
200451,100254,savings,2025-06-18 20:02:23.001572,,,22512.69
200452,100255,loan,2018-07-29 20:02:23.001944,7.26,20000.0,9475.14
200453,100255,credit_card,2020-06-10 20:02:23.002163,16.29,20000.0,6972.32
200454,100256,savings,2020-11-30 20:02:23.002471,,,27984.55
200455,100256,savings,2020-09-08 20:02:23.002599,,,3281.35
200456,100256,savings,2022-07-30 20:02:23.002722,,,12518.28
200457,100257,credit_card,2025-09-28 20:02:23.003085,20.98,5000.0,2170.15
200458,100257,loan,2020-09-20 20:02:23.004082,7.24,20000.0,15423.37
200459,100258,savings,2019-01-05 20:02:23.004425,,,49880.15
200460,100259,savings,2019-03-26 20:02:23.004610,,,9336.56
200461,100259,savings,2019-04-30 20:02:23.004664,,,49748.69
200462,100260,credit_card,2021-12-14 20:02:23.004862,21.0,30000.0,14763.5
200463,100260,savings,2019-03-27 20:02:23.004927,,,646.27
200464,100261,savings,2019-01-12 20:02:23.005079,,,35250.62
200465,100262,credit_card,2021-06-17 20:02:23.005353,19.07,30000.0,25584.05
200466,100262,savings,2025-06-05 20:02:23.005423,,,17041.09
200467,100262,credit_card,2025-09-04 20:02:23.005506,18.31,30000.0,26489.62
200468,100263,loan,2018-04-13 20:02:23.005725,9.46,100000.0,63221.84
200469,100264,savings,2019-09-26 20:02:23.005884,,,24490.36
200470,100265,savings,2022-05-06 20:02:23.006024,,,31968.1
200471,100265,credit_card,2021-03-24 20:02:23.006110,16.9,20000.0,15221.36
200472,100266,savings,2022-08-22 20:02:23.006260,,,42911.68
200473,100267,savings,2018-03-14 20:02:23.006403,,,46054.45
200474,100267,savings,2022-11-16 20:02:23.006450,,,33302.33
200475,100268,loan,2021-07-05 20:02:23.006624,6.85,20000.0,12919.06
200476,100268,savings,2021-12-10 20:02:23.006680,,,25447.9
200477,100269,loan,2020-12-26 20:02:23.006854,6.7,50000.0,42969.7
200478,100270,savings,2019-12-25 20:02:23.007001,,,2896.53
200479,100270,savings,2022-11-02 20:02:23.007063,,,36809.89
200480,100271,savings,2018-04-15 20:02:23.007197,,,34431.86
200481,100272,savings,2023-01-13 20:02:23.007413,,,14948.11
200482,100273,credit_card,2022-06-06 20:02:23.007606,21.68,5000.0,4317.09
200483,100273,savings,2018-03-17 20:02:23.007667,,,35552.2
200484,100274,savings,2020-12-01 20:02:23.007807,,,39973.49
200485,100274,savings,2021-06-30 20:02:23.007854,,,30406.72
200486,100274,credit_card,2022-10-27 20:02:23.007934,15.19,20000.0,16039.32
200487,100275,savings,2019-11-29 20:02:23.008094,,,8209.41
200488,100275,savings,2022-08-24 20:02:23.008147,,,12570.57
200489,100276,credit_card,2020-11-07 20:02:23.008321,19.42,20000.0,5718.21
200490,100276,savings,2022-03-02 20:02:23.008376,,,6000.53
200491,100276,savings,2018-09-29 20:02:23.008420,,,35146.43
200492,100277,savings,2025-04-30 20:02:23.008566,,,48902.58
200493,100277,savings,2024-03-29 20:02:23.008617,,,10278.6
200494,100277,savings,2018-04-10 20:02:23.008664,,,26864.47
200495,100278,credit_card,2023-12-30 20:02:23.008836,21.52,10000.0,3783.35
200496,100278,loan,2021-08-06 20:02:23.008926,6.7,20000.0,17784.97
200497,100278,credit_card,2022-06-19 20:02:23.009010,19.35,5000.0,2984.97
200498,100279,credit_card,2022-01-08 20:02:23.009194,15.14,20000.0,9911.53
200499,100279,credit_card,2018-07-07 20:02:23.009344,16.85,30000.0,26967.46
200500,100280,savings,2025-06-09 20:02:23.009531,,,1718.88
200501,100280,loan,2018-05-01 20:02:23.009617,6.1,20000.0,19391.13
200502,100281,credit_card,2018-09-28 20:02:23.009807,17.22,10000.0,8304.07
200503,100281,credit_card,2023-08-30 20:02:23.009896,21.78,10000.0,4585.73
200504,100281,savings,2021-04-18 20:02:23.009949,,,43507.12
200505,100282,loan,2021-10-18 20:02:23.010132,10.95,50000.0,37442.71
200506,100283,loan,2023-07-13 20:02:23.010315,7.28,100000.0,47264.82
200507,100284,savings,2019-03-27 20:02:23.010465,,,12245.09
200508,100284,savings,2019-10-05 20:02:23.010514,,,32321.04
200509,100285,savings,2019-11-11 20:02:23.010980,,,33996.81
200510,100285,savings,2018-06-15 20:02:23.011144,,,13227.27
200511,100286,savings,2022-11-24 20:02:23.011543,,,33153.08
200512,100287,loan,2023-10-15 20:02:23.011966,10.06,100000.0,57859.28
200513,100287,credit_card,2018-08-25 20:02:23.012356,15.5,20000.0,9435.44
200514,100288,savings,2021-06-28 20:02:23.012885,,,45697.28
200515,100288,credit_card,2018-12-12 20:02:23.013099,18.68,30000.0,9950.18
200516,100288,credit_card,2025-01-14 20:02:23.013319,21.62,5000.0,4189.26
200517,100289,savings,2021-03-14 20:02:23.013648,,,13789.45
200518,100290,savings,2025-03-03 20:02:23.013947,,,23183.77
200519,100290,savings,2021-01-02 20:02:23.014064,,,11352.11
200520,100291,credit_card,2018-01-13 20:02:23.014435,18.54,5000.0,2881.59
200521,100291,credit_card,2019-07-24 20:02:23.015242,20.46,5000.0,2647.42
200522,100291,loan,2023-05-06 20:02:23.015555,7.26,100000.0,69326.58
200523,100292,credit_card,2024-09-03 20:02:23.016901,18.09,30000.0,21852.51
200524,100293,savings,2024-03-30 20:02:23.017282,,,46119.55
200525,100294,loan,2019-12-22 20:02:23.017661,6.58,20000.0,13908.64
200526,100295,credit_card,2019-10-18 20:02:23.018054,18.7,10000.0,2854.84
200527,100296,credit_card,2025-01-17 20:02:23.018458,17.95,10000.0,8251.23
200528,100296,credit_card,2019-05-24 20:02:23.018710,19.73,5000.0,4099.27
200529,100297,savings,2020-09-26 20:02:23.019037,,,14723.06
200530,100298,loan,2025-09-21 20:02:23.019411,6.28,20000.0,16382.6
200531,100298,loan,2020-10-21 20:02:23.019628,8.68,100000.0,57839.81
200532,100299,credit_card,2021-02-17 20:02:23.020012,15.18,5000.0,1226.3
200533,100300,savings,2021-03-25 20:02:23.020319,,,21901.05
200534,100300,credit_card,2021-12-16 20:02:23.020546,21.8,30000.0,23818.56
200535,100301,savings,2020-04-08 20:02:23.020944,,,44520.19
200536,100301,credit_card,2019-09-18 20:02:23.021147,17.97,20000.0,15418.37
200537,100302,loan,2021-08-18 20:02:23.021545,9.45,100000.0,85551.38
200538,100302,credit_card,2019-03-26 20:02:23.021757,15.03,20000.0,4029.1
200539,100303,loan,2019-10-27 20:02:23.022143,10.39,50000.0,37447.57
200540,100304,credit_card,2023-12-18 20:02:23.022546,19.93,10000.0,2872.23
200541,100305,savings,2018-09-20 20:02:23.022855,,,27630.59
200542,100306,savings,2020-07-24 20:02:23.023137,,,46394.95
200543,100306,loan,2018-07-15 20:02:23.023329,8.27,20000.0,10964.49
200544,100306,credit_card,2021-11-24 20:02:23.023535,18.19,5000.0,4259.88
200545,100307,credit_card,2024-01-09 20:02:23.023914,20.3,5000.0,3750.47
200546,100307,savings,2020-11-16 20:02:23.024049,,,41979.71
200547,100308,savings,2023-02-18 20:02:23.024332,,,13577.51
200548,100308,savings,2023-11-27 20:02:23.024449,,,13620.87
200549,100309,credit_card,2025-02-11 20:02:23.024839,20.3,5000.0,3827.07
200550,100309,loan,2021-12-26 20:02:23.025048,11.51,100000.0,51964.85
200551,100310,savings,2022-10-29 20:02:23.025366,,,3557.58
200552,100310,credit_card,2023-12-22 20:02:23.025560,20.55,10000.0,8141.85
200553,100311,savings,2023-09-04 20:02:23.025866,,,41237.66
200554,100312,savings,2024-04-16 20:02:23.026148,,,28505.06
200555,100312,savings,2022-08-08 20:02:23.026265,,,41363.34
200556,100312,credit_card,2020-08-27 20:02:23.026872,17.27,10000.0,4008.39
200557,100313,savings,2022-02-06 20:02:23.027266,,,49452.34
200558,100313,savings,2022-02-11 20:02:23.027417,,,46827.3
200559,100313,savings,2025-06-25 20:02:23.027544,,,9435.68
200560,100314,loan,2021-06-02 20:02:23.027918,9.17,50000.0,32150.57
200561,100315,savings,2023-03-17 20:02:23.028225,,,39481.92
200562,100315,loan,2020-01-07 20:02:23.028419,10.31,20000.0,18822.66
200563,100315,loan,2024-06-10 20:02:23.028764,8.03,20000.0,9017.92
200564,100316,credit_card,2020-01-16 20:02:23.029181,18.54,5000.0,1378.66
200565,100316,loan,2023-08-31 20:02:23.029391,7.63,100000.0,77086.21
200566,100317,credit_card,2024-11-03 20:02:23.029771,19.56,10000.0,2872.47
200567,100317,loan,2018-06-17 20:02:23.029979,9.25,100000.0,51253.61
200568,100317,savings,2024-09-20 20:02:23.030126,,,35780.91
200569,100318,savings,2018-06-13 20:02:23.030417,,,47279.92
200570,100319,credit_card,2021-10-10 20:02:23.030820,20.09,20000.0,12604.91
200571,100319,credit_card,2025-05-25 20:02:23.031028,16.58,30000.0,16312.11
200572,100320,loan,2025-02-24 20:02:23.032539,10.71,100000.0,96037.91
200573,100320,savings,2020-09-24 20:02:23.032713,,,25643.44
200574,100320,loan,2018-07-08 20:02:23.032923,7.7,50000.0,25901.47
200575,100321,savings,2019-07-12 20:02:23.033476,,,45641.28
200576,100321,savings,2022-09-07 20:02:23.033605,,,1401.93
200577,100322,credit_card,2025-10-17 20:02:23.034008,18.99,30000.0,10492.19
200578,100323,savings,2019-09-15 20:02:23.034341,,,29973.05
200579,100323,savings,2023-03-23 20:02:23.034463,,,33126.97
200580,100324,savings,2025-07-08 20:02:23.034759,,,24838.58
200581,100325,savings,2020-05-02 20:02:23.035086,,,27370.62
200582,100325,loan,2023-12-31 20:02:23.035291,6.91,100000.0,62231.01
200583,100326,credit_card,2023-10-29 20:02:23.035690,20.87,20000.0,7391.67
200584,100326,credit_card,2018-05-27 20:02:23.035906,15.99,30000.0,25809.76
200585,100327,credit_card,2017-11-15 20:02:23.036296,20.49,5000.0,4491.38
200586,100328,savings,2025-08-02 20:02:23.036605,,,28135.37
200587,100328,savings,2018-05-14 20:02:23.036733,,,4529.17
200588,100328,credit_card,2018-11-15 20:02:23.036927,20.1,20000.0,12271.5
200589,100329,loan,2025-05-02 20:02:23.037353,11.5,20000.0,12162.66
200590,100330,loan,2024-11-10 20:02:23.037740,9.28,20000.0,18023.59
200591,100330,credit_card,2025-07-08 20:02:23.037950,17.44,30000.0,10183.58
200592,100330,savings,2022-03-25 20:02:23.038081,,,39657.03
200593,100331,credit_card,2024-10-28 20:02:23.038446,19.43,30000.0,13007.24
200594,100331,loan,2021-07-11 20:02:23.039862,7.36,100000.0,47720.22
200595,100332,savings,2019-09-24 20:02:23.040295,,,12385.08
200596,100332,credit_card,2019-07-29 20:02:23.040417,15.82,20000.0,4975.14
200597,100333,savings,2019-06-25 20:02:23.040636,,,27676.6
200598,100333,credit_card,2025-10-01 20:02:23.040730,17.46,20000.0,15068.02
200599,100333,credit_card,2019-06-01 20:02:23.040830,21.62,10000.0,3054.42
200600,100334,savings,2018-01-17 20:02:23.041002,,,18685.73
200601,100334,loan,2025-02-24 20:02:23.041280,8.39,50000.0,41564.96
200602,100335,credit_card,2024-10-21 20:02:23.041584,15.59,30000.0,15762.63
200603,100335,savings,2021-08-21 20:02:23.041647,,,21771.9
200604,100336,savings,2023-10-29 20:02:23.041814,,,27730.72
200605,100337,savings,2020-05-26 20:02:23.041959,,,7845.54
200606,100338,loan,2021-08-04 20:02:23.042137,11.87,50000.0,23776.24
200607,100339,savings,2021-03-07 20:02:23.042784,,,2566.8
200608,100339,credit_card,2021-01-04 20:02:23.042939,16.09,20000.0,9010.46
200609,100340,savings,2020-03-02 20:02:23.043189,,,48901.39
200610,100340,savings,2019-12-03 20:02:23.043244,,,33592.88
200611,100340,savings,2017-12-26 20:02:23.043290,,,34998.43
200612,100341,loan,2024-06-09 20:02:23.043502,7.25,50000.0,28122.97
200613,100341,credit_card,2018-07-29 20:02:23.043601,18.09,10000.0,7503.6
200614,100341,credit_card,2018-03-19 20:02:23.043685,16.13,20000.0,9586.73
200615,100342,savings,2019-04-04 20:02:23.043846,,,48300.56
200616,100342,savings,2021-12-10 20:02:23.043894,,,26322.53
200617,100343,savings,2018-03-31 20:02:23.044315,,,45190.62
200618,100344,credit_card,2025-11-27 20:02:23.044730,20.54,20000.0,9384.93
200619,100344,savings,2022-04-24 20:02:23.044817,,,13156.4
200620,100344,loan,2019-07-28 20:02:23.044909,10.34,20000.0,14138.85
200621,100345,savings,2021-02-10 20:02:23.045109,,,47336.53
200622,100345,credit_card,2024-04-28 20:02:23.045200,17.97,5000.0,1577.98
200623,100346,loan,2025-09-06 20:02:23.045398,11.81,50000.0,37203.1
200624,100346,savings,2019-05-05 20:02:23.045456,,,22506.43
200625,100346,savings,2024-10-13 20:02:23.045501,,,34044.12
200626,100347,savings,2021-06-10 20:02:23.045643,,,8208.51
200627,100347,savings,2021-04-21 20:02:23.045694,,,1991.57
200628,100348,savings,2018-10-14 20:02:23.045830,,,48135.45
200629,100348,savings,2022-11-13 20:02:23.045873,,,17455.45
200630,100349,credit_card,2021-04-02 20:02:23.046155,19.04,5000.0,1065.65
200631,100350,loan,2024-07-19 20:02:23.046355,10.25,50000.0,23432.76
200632,100351,credit_card,2020-08-01 20:02:23.046559,18.62,10000.0,8177.88
200633,100351,credit_card,2025-07-24 20:02:23.046647,18.71,20000.0,7160.95
200634,100351,loan,2023-01-21 20:02:23.046733,10.74,50000.0,48558.63
200635,100352,savings,2021-04-24 20:02:23.047009,,,35364.7
200636,100352,savings,2024-11-20 20:02:23.047073,,,9364.94
200637,100352,credit_card,2022-10-24 20:02:23.047165,17.78,20000.0,12682.7
200638,100353,credit_card,2019-08-12 20:02:23.047396,19.29,30000.0,23656.69
200639,100353,loan,2020-01-23 20:02:23.047484,9.86,100000.0,93611.78
200640,100354,loan,2022-12-27 20:02:23.047676,8.81,100000.0,64872.93
200641,100354,loan,2023-06-24 20:02:23.047773,11.23,50000.0,31803.69
200642,100355,loan,2024-07-31 20:02:23.049556,6.89,100000.0,58882.31
200643,100356,savings,2022-10-24 20:02:23.049966,,,31695.96
200644,100356,loan,2019-04-29 20:02:23.050187,9.49,50000.0,29958.63
200645,100357,savings,2022-06-24 20:02:23.050587,,,16465.7
200646,100357,loan,2019-06-01 20:02:23.050796,6.61,20000.0,9076.49
200647,100358,credit_card,2022-05-25 20:02:23.051212,15.46,20000.0,17234.36
200648,100359,savings,2018-01-04 20:02:23.052283,,,49343.96
200649,100359,savings,2022-08-28 20:02:23.052370,,,14492.12
200650,100359,savings,2019-05-01 20:02:23.052425,,,18300.61
200651,100360,loan,2021-02-12 20:02:23.052685,9.03,100000.0,49660.46
200652,100360,loan,2019-01-31 20:02:23.052807,11.85,20000.0,10973.87
200653,100361,loan,2018-09-19 20:02:23.053023,9.19,20000.0,16071.69
200654,100361,credit_card,2025-08-07 20:02:23.053113,20.69,5000.0,3632.34
200655,100362,savings,2018-08-25 20:02:23.053277,,,7104.47
200656,100362,credit_card,2020-02-13 20:02:23.053364,19.21,30000.0,21375.87
200657,100363,loan,2020-09-11 20:02:23.053657,6.47,100000.0,54465.09
200658,100364,savings,2021-08-21 20:02:23.053848,,,14038.55
200659,100365,credit_card,2023-01-10 20:02:23.054036,20.54,20000.0,9805.25
200660,100366,loan,2025-04-14 20:02:23.054229,8.0,20000.0,13873.16
200661,100366,credit_card,2019-07-05 20:02:23.054321,15.51,10000.0,2211.08
200662,100367,credit_card,2019-05-26 20:02:23.054522,18.47,5000.0,3589.7
200663,100368,loan,2024-06-10 20:02:23.054709,11.18,20000.0,12450.43
200664,100368,credit_card,2023-03-18 20:02:23.054796,16.74,20000.0,5111.09
200665,100369,savings,2025-01-09 20:02:23.054948,,,21926.29
200666,100369,savings,2023-06-08 20:02:23.055001,,,12740.62
200667,100370,savings,2018-06-26 20:02:23.055140,,,3649.97
200668,100370,loan,2020-05-10 20:02:23.055222,11.16,50000.0,45288.06
200669,100371,savings,2021-04-13 20:02:23.055371,,,11016.64
200670,100372,savings,2022-11-17 20:02:23.055563,,,10886.4
